creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,n_observed_distinct_days,first_7d_ipm,first_7d_revenue_usd,first_7d_roas,first_7d_spend_usd,last_7d_ipm,last_7d_revenue_usd,last_7d_roas,last_7d_spend_usd
500757,20126,StormByte,StormByte Arena,gaming,playable,360,640,fr,2026-01-11,minimalist,free rewards,Learn more,Unlock rare gear,Play with friends tonight,purple,trustworthy,30,0.474,58,0.697,0.665,0.639,0.553,0.837,1,1,0,0,1,0,assets/creative_500757.png,stable,,65,45702.88,8478808,44943,9272,51374.39,0.0053006271636296,0.2063057650802127,1.0935499423975634,1.124095243013132,0.014555809560546154,0.0017731098460412494,-0.8781854187727693,0.0029731347178181032,0.00034707682092722326,-0.8832623295381876,0.0160323755156663,254632,1410296.0,20528.0,4193.0,795213.0,1410.0,276.0,0.4938271604938271,65,2.973134717818103,23066.440000000002,3.0971184431187577,7447.71,0.34707682092722325,1469.1699999999998,0.3391952605891017,4331.34
500758,20126,StormByte,StormByte Arena,gaming,interstitial,360,640,fr,2026-01-11,reward,challenge,Shop now,Win epic rewards,Free rewards for new players,lime,calm,5,0.338,35,0.714,0.463,0.486,0.778,0.85,1,0,0,1,0,0,assets/creative_500758.png,stable,,65,43029.49,10743307,50892,8117,46137.86,0.0047370888684461,0.1594946160496738,0.7555401702660084,1.0722381324993626,0.012941560070228241,0.00182164876247123,-0.8592404043572852,0.0021379483320792575,0.00027054189541651926,-0.8734572340420387,0.0140150715494047,393797,1993500.0,25799.0,4262.0,997997.0,1818.0,270.0,0.4225308641975309,65,2.1379483320792576,24890.78,3.1072420564329377,8010.570000000001,0.27054189541651924,1455.25,0.3679891771607748,3954.6
500759,20126,StormByte,StormByte Arena,gaming,playable,360,640,fr,2026-01-14,urgency,challenge,Learn more,Level up today,Free rewards for new players,purple,trustworthy,20,0.322,55,0.823,0.469,0.453,0.449,0.869,2,1,0,0,1,0,assets/creative_500759.png,stable,,62,42492.8,7923670,47693,9921,54561.68,0.0060190543018575,0.2080179481265594,1.2520713255347584,1.2840217636870246,0.016168785441607058,0.0018710778971018753,-0.8842783891307605,0.0034113511977564457,0.00038562307885929966,-0.8869588451892864,0.0169851296378756,267002,1295088.0,20940.0,4418.0,806487.0,1509.0,311.0,0.5688271604938272,62,3.4113511977564457,23816.550000000003,3.4371879095060245,6929.08,0.38562307885929964,1757.6700000000003,0.3970197598460413,4427.16
500760,20126,StormByte,StormByte Arena,gaming,banner,320,480,es,2026-01-28,competitive,cashback,Claim reward,Join the arena,Play with friends tonight,orange,urgent,0,0.259,38,0.539,0.691,0.532,0.947,0.68,2,2,0,0,1,1,assets/creative_500760.png,stable,,48,27397.42,9530279,43070,6862,38535.52,0.004519280075641,0.159322033898305,0.720020893407213,1.4065382798818282,0.011033733196636811,0.0017963172744403313,-0.837197687996673,0.0018024669140335227,0.0002979449658699718,-0.8347015617594684,0.0114194164492746,300424,1411399.0,15573.0,2544.0,1272047.0,2285.0,379.0,0.4354938271604938,48,1.8024669140335228,14358.2,3.4368754024353168,4177.6900000000005,0.2979449658699718,2113.53,0.578893886025122,3650.98
500761,20126,StormByte,StormByte Arena,gaming,rewarded_video,360,640,es,2026-01-10,wanderlust,free rewards,Install now,Unlock rare gear,No ads in first week,lime,adventurous,20,0.556,70,0.796,0.638,0.41,0.51,0.988,1,0,0,1,1,0,assets/creative_500761.png,stable,,66,49375.6,10213721,52214,10479,58179.48,0.0051121427734319,0.2006933006473359,1.0259728065804812,1.178304263644391,0.012813036141102522,0.001772742118956177,-0.8616454289651572,0.0026261743698772757,0.00033900595794524095,-0.8709126241449524,0.0142974503935045,1015442,2419489.0,31001.0,6354.0,887890.0,1574.0,301.0,0.4771604938271605,66,2.6261743698772757,35247.02999999999,2.9885535114859145,11794.01,0.33900595794524097,1546.34,0.3712709994501788,4164.99
500762,20127,ZenDrop,ZenDrop Club,ecommerce,banner,320,480,ja,2026-01-22,ugc,limited offer,Watch now,Flash sale live,Shop bestsellers now,teal,premium,0,0.402,64,0.934,0.482,0.201,0.843,0.192,0,2,0,1,0,0,assets/creative_500762.png,underperformer,,48,36742.6,7134055,29914,1522,57930.8,0.004193127190637,0.0508791870027411,0.2133429024586998,1.5766657775987547,0.007488668200854206,0.0018371733207018445,-0.7546728909030468,0.0003929771578159134,8.964520420292132e-05,-0.7718818958813,0.0082554497939438,438812,2262218.0,16941.0,889.0,903562.0,1660.0,81.0,0.1725308641975308,48,0.3929771578159134,33618.57,2.8707419501381635,11710.76,0.08964520420292132,3056.79,0.6651948826308448,4595.33
500763,20127,ZenDrop,ZenDrop Club,ecommerce,interstitial,360,640,ja,2026-02-02,product-focus,limited offer,Claim reward,Flash sale live,Free shipping over $25,pink,playful,5,0.507,65,0.677,0.703,0.175,0.758,0.183,2,2,0,1,0,0,assets/creative_500763.png,stable,,37,21814.13,3076178,20707,1204,45941.77,0.0067314050097231,0.0581445887864007,0.3913947762450677,2.10605557040322,0.011371823712998767,0.0030522179450400626,-0.7315982007748528,0.0007221820068183475,0.00017679513780013476,-0.7551931007267472,0.0115675434346888,105284,589879.0,6708.0,426.0,599564.0,1830.0,106.0,0.5675925925925926,37,0.7221820068183474,16033.35,3.859802644724393,4153.93,0.17679513780013476,4168.030000000001,0.9770461444695788,4265.950000000001
500764,20127,ZenDrop,ZenDrop Club,ecommerce,native,320,320,es,2026-01-26,testimonial,limited offer,Start now,Limited stock,Only this weekend,red,playful,0,0.567,53,0.806,0.718,0.269,0.798,0.568,2,0,1,0,0,0,assets/creative_500764.png,stable,,44,28953.7,5085219,28338,1897,74111.27,0.0055726213561303,0.0669419154492201,0.3730419476525986,2.5596476443425193,0.009542718763269802,0.0021029625637456295,-0.7796264758592705,0.0006738751823155459,0.000139475302038506,-0.79302502051011,0.009950094356401,232792,1299944.0,12405.0,876.0,738482.0,1553.0,103.0,0.5354938271604938,44,0.6738751823155459,33593.31,4.521970248663666,7428.91,0.139475302038506,3946.91,0.9310111384211842,4239.38
500765,20127,ZenDrop,ZenDrop Club,ecommerce,banner,320,480,es,2026-01-20,product-focus,2-for-1,Get offer,New collection drop,Free shipping over $25,teal,trustworthy,0,0.813,49,0.655,0.792,0.109,0.767,0.659,2,2,1,1,0,0,assets/creative_500765.png,underperformer,,50,38363.38,7485695,28286,1577,61838.34,0.0037786738572704,0.0557519621013929,0.2106684816840654,1.6119106293553904,0.006365586267440448,0.0018225461104165936,-0.7136876268979659,0.00035893702273558743,8.235208350771275e-05,-0.7705667616004667,0.006942525498234,680395,2749786.0,17504.0,987.0,740722.0,1350.0,61.0,0.1422839506172839,50,0.3589370227355874,38825.31,2.7641246889717106,14046.150000000001,0.08235208350771275,2298.96,0.6001613336918526,3830.5699999999997
500766,20127,ZenDrop,ZenDrop Club,ecommerce,native,320,320,es,2026-01-31,drama,before/after,Order now,Up to 40% off,Shop bestsellers now,red,playful,0,0.625,65,0.99,0.578,0.4,0.457,0.389,3,1,1,0,0,1,assets/creative_500766.png,stable,,39,24376.25,4232140,22243,1540,60247.09,0.0052557335059804,0.0692352650271995,0.3638821021988876,2.4715487410902006,0.009481771483038108,0.0020372263651671878,-0.7851428534413035,0.0006780918750519764,0.00013155520808275198,-0.8059920595971333,0.0097634426591937,154946,781605.0,7411.0,530.0,798144.0,1626.0,105.0,0.4962962962962963,39,0.6780918750519764,21113.980000000003,4.624387017361728,4565.79,0.13155520808275198,4057.94,0.8834937928091513,4593.0599999999995
500767,20127,ZenDrop,ZenDrop Club,ecommerce,interstitial,360,640,en,2026-01-31,discount,limited offer,Shop now,Your next favorite pick,Free shipping over $25,purple,excited,5,0.556,45,0.874,0.692,0.523,0.726,0.744,2,2,1,1,0,0,assets/creative_500767.png,fatigued,13.0,39,22150.04,3098781,20358,1253,48070.21,0.0065696801419655,0.0615482856862167,0.4043525502447575,2.170208721970705,0.011833991430731747,0.002382418432150298,-0.7986800610685432,0.0007292279257330085,0.00014677559086125053,-0.7987246707348542,0.0121479108263249,114985,595150.0,7043.0,434.0,558676.0,1331.0,82.0,0.5827160493827162,39,0.7292279257330085,16629.31,3.8522486668303686,4316.780000000001,0.14677559086125053,3250.42,0.8194081360495515,3966.7899999999995
500768,20128,NovaPay,NovaPay Pay,fintech,native,320,320,es,2026-01-24,trust,exclusive,Claim reward,Secure & simple,"Fast signup, instant card",blue,playful,0,0.051,45,0.861,0.941,0.377,0.114,0.418,1,2,0,0,0,0,assets/creative_500768.png,stable,,52,34258.48,4740911,14702,1530,152947.97,0.0031010917521969,0.1040674738130866,0.3227227847137396,4.46452878236279,0.006535928776917973,0.0017733091287276078,-0.7286829172633955,0.0007054515324377334,0.00019305560312750077,-0.726337538086586,0.0067488870322105,134649,690338.0,4512.0,487.0,642302.0,1139.0,124.0,0.3416666666666667,52,0.7054515324377334,49972.94,10.044145815453446,4975.330000000001,0.19305560312750078,12053.48,2.617243633031587,4605.41
500769,20128,NovaPay,NovaPay Pay,fintech,native,320,320,ja,2026-01-18,feature-focus,earn more,Watch now,Save with confidence,"Fast signup, instant card",white,trustworthy,0,0.455,35,0.931,0.664,0.365,0.362,0.448,0,1,0,1,0,0,assets/creative_500769.png,stable,,58,42714.7,5887668,19432,2094,197290.26,0.0033004578383156,0.1077603952243721,0.3556586410782673,4.618790720758896,0.00732133124981626,0.0018679318641565568,-0.7448644515021178,0.0007926259777793356,0.00019440014875837471,-0.7547391150325191,0.0076658927853411,152064,884402.0,6475.0,701.0,709876.0,1326.0,138.0,0.3802469135802469,58,0.7926259777793356,63302.45,9.653310133753406,6557.59,0.19440014875837472,14010.05,2.7147156050054444,5160.780000000001
500770,20128,NovaPay,NovaPay Pay,fintech,banner,320,480,ja,2026-01-17,trust,fast,Book now,Save with confidence,No hidden fees,white,adventurous,0,0.423,70,0.942,0.822,0.254,0.129,0.141,1,0,0,0,0,0,assets/creative_500770.png,stable,,59,43777.22,6733497,17136,1570,151336.46,0.0025448886366177,0.0916199813258636,0.2331626493633249,3.4569682588341606,0.005112197287704265,0.0017781234495058533,-0.6521801977825556,0.00048580351821481685,0.00013007388733187616,-0.7322500096132302,0.0056685621973251,238137,1243301.0,6356.0,604.0,745730.0,1326.0,97.0,0.2475308641975308,59,0.4858035182148169,57258.4,7.068946998699999,8099.99,0.13007388733187616,9857.529999999999,2.032157781135778,4850.77
500771,20128,NovaPay,NovaPay Pay,fintech,interstitial,360,640,ja,2026-01-16,feature-focus,free rewards,Claim reward,Save with confidence,Built for peace of mind,white,calm,5,0.433,63,0.813,0.586,0.106,0.149,0.0,0,1,0,0,0,0,assets/creative_500771.png,stable,,60,44613.61,4952999,16844,1713,159835.41,0.0034007678983985,0.1016979339824269,0.3458510692208902,3.582660313747307,0.006241435565703365,0.001840055295062674,-0.705187167969215,0.0006953676789905712,0.0001849395677271114,-0.7340406042518709,0.0065598848346084,415478,1126023.0,7028.0,783.0,535310.0,985.0,99.0,0.3712962962962963,60,0.6953676789905713,71838.98,7.131205522395023,10073.89,0.1849395677271114,9696.239999999998,1.96741748352917,4928.410000000001
500772,20128,NovaPay,NovaPay Pay,fintech,banner,320,480,es,2026-01-17,testimonial,cashback,Learn more,Earn cashback daily,"Fast signup, instant card",orange,playful,0,0.364,53,0.92,0.733,0.02,0.483,0.347,3,2,0,0,0,0,assets/creative_500772.png,stable,,59,44537.6,6869054,21619,2010,192870.55,0.0031473038354335,0.0929737730699847,0.2926167125778892,4.330510624730565,0.006160630225390873,0.0017472678571652397,-0.7163816373909406,0.0005648853733312948,0.00016043779463210234,-0.7159816801664494,0.0063602212599003,253974,1242730.0,7656.0,702.0,797817.0,1394.0,128.0,0.3129629629629629,59,0.5648853733312948,68735.41999999998,8.630744272364959,7964.02,0.16043779463210234,11644.17,2.2499855078624678,5175.219999999999
500773,20128,NovaPay,NovaPay Pay,fintech,native,320,320,es,2026-01-27,combo,late-night,Try for free,Save with confidence,No hidden fees,purple,premium,0,0.284,32,0.833,0.691,0.137,0.69,0.539,0,0,0,0,0,0,assets/creative_500773.png,stable,,49,31555.97,4373170,17030,1824,174739.35,0.0038942003169325,0.1071051086318261,0.4170887479791547,5.537441885006229,0.007350341122192299,0.0018257996938199983,-0.7516034067714888,0.0008060907614624933,0.00017726210619611635,-0.780096591264104,0.0076569307338538,123348,596707.0,4386.0,481.0,620550.0,1133.0,110.0,0.4864197530864197,49,0.8060907614624933,46570.14,10.990418517277346,4237.340000000001,0.17726210619611635,9956.14,2.216085312297587,4492.67
500774,20129,RouteBloom,RouteBloom Travel,travel,rewarded_video,360,640,it,2026-01-14,celebrity,escape,Get offer,Last-minute savings,Special fares today,lime,calm,10,0.67,63,0.836,0.796,0.248,0.742,0.644,1,2,0,1,0,0,assets/creative_500774.png,fatigued,10.0,49,33894.85,6098958,42586,2181,303042.52,0.0069825042244921,0.0512140139952096,0.3576020690747502,8.940665617343049,0.012723939707933802,0.001771526507519849,-0.860772170555379,0.0006659613818508399,0.00010123008614399136,-0.8479940595614528,0.0134638257098295,379826,1839446.0,23405.0,1225.0,711251.0,1260.0,72.0,0.7237654320987654,49,0.6659613818508399,167214.46,16.29880177126922,10259.31,0.10123008614399136,10637.699999999999,2.675821093751965,3975.4900000000002
500775,20129,RouteBloom,RouteBloom Travel,travel,rewarded_video,360,640,pt,2026-01-14,reward,last-minute deal,Get offer,Last-minute savings,Hotels + flights in one tap,purple,calm,30,0.428,81,0.75,0.563,0.279,0.785,0.37,1,1,0,1,0,0,assets/creative_500775.png,fatigued,10.0,49,33641.79,6094748,36185,1879,270367.49,0.0059370789407535,0.0519275943070333,0.3082982266042829,8.036655897322943,0.012261603937042115,0.0019092282454563148,-0.8442921288879208,0.0006748257005901058,7.41447862313132e-05,-0.8901275008250622,0.0134513807958347,376419,1908641.0,23403.0,1288.0,755279.0,1442.0,56.0,0.6197530864197531,49,0.6748257005901058,185190.06999999998,17.556107189004656,10548.470000000001,0.0741447862313132,7706.179999999999,1.866336969368182,4129.040000000001
500776,20129,RouteBloom,RouteBloom Travel,travel,rewarded_video,360,640,pt,2026-01-28,wanderlust,escape,Get offer,Fly smarter,Hotels + flights in one tap,purple,excited,6,0.497,30,0.896,0.867,0.233,0.834,0.45,1,1,0,1,0,0,assets/creative_500776.png,top_performer,,35,20614.59,3725789,33121,1831,264056.33,0.0088896606866357,0.0552821472781618,0.4914395313314844,12.809196302230603,0.015103023465888422,0.004100492428743052,-0.7284985726199529,0.0008583585731628061,0.00022311114631602571,-0.7400723272397398,0.0155525189031611,137736,733959.0,11085.0,630.0,757470.0,3106.0,169.0,0.867283950617284,35,0.8583585731628061,89647.07,21.543976141038954,4161.12,0.22311114631602572,24361.45,5.874050587128975,4147.3
500777,20129,RouteBloom,RouteBloom Travel,travel,native,320,320,pt,2026-01-23,destination,discover,Learn more,Book your next trip,Special fares today,purple,premium,0,0.396,77,0.901,0.598,0.357,0.505,0.688,2,3,0,0,0,1,assets/creative_500777.png,stable,,40,22588.95,6207304,30742,1451,205221.36,0.0049525526702091,0.0471992713551493,0.2337568773818714,9.08503316887239,0.010139054944666616,0.0018520351839987148,-0.8173365077804485,0.00047779891512406575,9.24616657669555e-05,-0.8064841446051697,0.0104993395241605,229159,1358312.0,13772.0,649.0,1070714.0,1983.0,99.0,0.4938271604938271,40,0.47779891512406575,91264.69999999998,18.505915869942104,4931.650000000001,0.0924616657669555,13554.559999999998,3.465903657279912,3910.83
500778,20129,RouteBloom,RouteBloom Travel,travel,interstitial,360,640,it,2026-01-18,wanderlust,discover,Learn more,Last-minute savings,Hotels + flights in one tap,blue,playful,8,0.361,88,0.919,0.291,0.246,0.654,0.345,2,1,1,0,0,0,assets/creative_500778.png,stable,,45,31097.93,6897584,34503,1560,221340.51,0.0050021862727586,0.0452134596991566,0.2261661474510495,7.117531938620996,0.010234173565644347,0.001807358502325039,-0.8233996628323503,0.0004716852112451987,9.046844561137571e-05,-0.8082016492046705,0.0110901927536593,323354,1791449.0,18334.0,845.0,994822.0,1798.0,90.0,0.4629629629629629,45,0.4716852112451987,119976.72,15.023418540993092,7985.98,0.09046844561137571,12954.55,2.8519112101285446,4542.409999999999
500779,20129,RouteBloom,RouteBloom Travel,travel,native,320,320,pt,2026-01-24,discount,last-minute deal,Try for free,Last-minute savings,Hotels + flights in one tap,orange,trustworthy,0,0.327,51,0.817,0.776,0.115,0.23,0.522,3,1,1,0,0,0,assets/creative_500779.png,stable,,39,25098.15,6899081,33438,1780,255800.78,0.0048467324850947,0.0532328488545965,0.2580053778177122,10.19201733992346,0.009749535831661616,0.0017822582670454776,-0.8171955775312303,0.0005415297281147297,8.587244377582756e-05,-0.8414261686523062,0.0101842823553965,242969,1499456.0,14619.0,812.0,1234389.0,2200.0,106.0,0.5055555555555555,39,0.5415297281147297,117944.79999999999,21.708284482171546,5433.17,0.08587244377582756,14542.210000000001,3.2128037504998535,4526.33
500780,20130,CraveLoop,CraveLoop Kitchen,food_delivery,interstitial,360,640,es,2026-01-26,competitive,late-night,Install now,Dinner in minutes,Late-night deals available,orange,urgent,0,0.635,63,0.753,0.602,0.629,0.628,0.493,1,4,0,0,0,0,assets/creative_500780.png,stable,,50,27436.7,8621929,42156,3016,55147.89,0.004889393081293,0.0715437897333712,0.349805710531831,2.0100044830464303,0.010032412808584091,0.0018512865242040993,-0.8154694628773577,0.0007150699419703188,0.00013083296990841692,-0.8170347231378277,0.011433788223152,554616,2706029.0,27148.0,1935.0,917200.0,1698.0,120.0,0.402469135802469,50,0.7150699419703188,35039.670000000006,4.127033501839751,8490.28,0.13083296990841692,2311.7299999999996,0.7844962450411805,2946.77
500781,20130,CraveLoop,CraveLoop Kitchen,food_delivery,banner,320,480,en,2026-02-01,testimonial,discover,Shop now,2-for-1 tonight,Free delivery over $15,yellow,trustworthy,0,0.565,37,0.711,0.894,0.421,0.92,0.513,0,2,1,0,0,0,assets/creative_500781.png,stable,,44,18725.62,8144920,40090,2754,50929.15,0.0049220864047774,0.068695435270641,0.3381248680158921,2.7197577436688345,0.010500706860234712,0.0017659829040714253,-0.831822473708027,0.0007295706036983836,0.00010782799278590792,-0.8522034848453327,0.010674721009713,298541,1409048.0,14796.0,1028.0,1251994.0,2211.0,135.0,0.4632716049382716,44,0.7295706036983837,19149.37,5.7652950934670875,3321.4900000000002,0.10782799278590792,2487.0599999999995,0.8861879870442227,2806.47
500782,20130,CraveLoop,CraveLoop Kitchen,food_delivery,interstitial,360,640,es,2026-02-04,family,late-night,Shop now,2-for-1 tonight,Fresh favorites nearby,purple,calm,5,0.455,49,0.944,0.666,0.259,0.451,0.38,0,3,1,0,0,0,assets/creative_500782.png,fatigued,11.0,41,18133.83,5665786,33416,2642,49660.76,0.005897857772955,0.0790639214747426,0.4663077638301199,2.738569844318602,0.012363501156601977,0.0017807277122494061,-0.85596897758217,0.000962057156557278,0.000134414204142875,-0.8602845961627932,0.0129615365346559,180378,984349.0,12170.0,947.0,959720.0,1709.0,129.0,0.6320987654320988,41,0.962057156557278,17863.5,5.712645626333143,3127.0099999999998,0.134414204142875,2456.69,0.7862540205789633,3124.55
500783,20130,CraveLoop,CraveLoop Kitchen,food_delivery,native,320,320,es,2026-01-30,discount,cashback,Book now,Hungry? We got you,Late-night deals available,red,trustworthy,0,0.259,64,0.783,0.793,0.432,0.368,0.614,0,1,1,0,0,0,assets/creative_500783.png,stable,,46,20570.86,8076957,35490,2837,52088.78,0.0043939815452775,0.0799380107072414,0.351246143813815,2.5321634584066977,0.009828054077826198,0.0017791144854072535,-0.8189759161560533,0.0008371594210644647,0.00014114424418999757,-0.8314009964666826,0.0102630043291218,354473,1721297.0,16917.0,1441.0,1147762.0,2042.0,162.0,0.4175925925925925,46,0.8371594210644647,25832.31,5.873689452179074,4397.969999999999,0.14114424418999758,2953.96,0.9995465773356343,2955.2999999999997
500784,20130,CraveLoop,CraveLoop Kitchen,food_delivery,native,320,320,en,2026-01-20,combo,challenge,Claim reward,Hungry? We got you,Free delivery over $15,blue,urgent,0,0.73,52,0.694,0.625,0.176,0.567,0.887,0,2,0,1,0,0,assets/creative_500784.png,stable,,56,36149.88,13866361,52939,3999,73536.01,0.0038178005029582,0.0755397721906345,0.2883957802627524,2.0341979005186186,0.00625729838750186,0.0018048113474335985,-0.7115669997393006,0.00048540306553403824,0.00012074442113112103,-0.7512491582675141,0.0091964525837001,1295053,6271077.0,39240.0,3044.0,944143.0,1704.0,114.0,0.2601851851851852,56,0.4854030655340382,56222.99999999999,3.3841918160138,16613.420000000002,0.12074442113112104,2026.5099999999998,0.836087961052892,2423.8
500785,20130,CraveLoop,CraveLoop Kitchen,food_delivery,native,320,320,en,2026-02-05,combo,fast,Learn more,Hungry? We got you,Fresh favorites nearby,orange,adventurous,0,0.374,63,0.86,0.404,0.322,0.539,0.299,3,2,0,1,0,1,assets/creative_500785.png,stable,,40,19016.63,7499653,38986,3286,60901.64,0.0051983738447632,0.0842866670086697,0.4381536052401358,3.2025464028063855,0.011788726090556706,0.0018123849906758575,-0.8462611670884729,0.0010182781292881417,0.0001349648397311809,-0.8674577840284833,0.0120358400570587,253368,1356211.0,15988.0,1381.0,1296634.0,2350.0,175.0,0.5796296296296296,40,1.0182781292881418,26506.07,7.792052750405682,3401.6800000000003,0.1349648397311809,3239.0,1.0190084880669985,3178.58
500786,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,en,2026-01-23,drama,watch now,Start now,Stream the hype,Start free today,purple,urgent,0,0.21,44,0.499,0.483,0.427,0.849,0.861,2,2,1,0,0,0,assets/creative_500786.png,stable,,53,23816.18,5583071,24227,2111,46823.27,0.0043393680646368,0.0871341891278325,0.3781073176393422,1.9660277172913536,0.009175451953930028,0.0018486655080737048,-0.7985204960632065,0.0008119216637759728,0.00014818097068606352,-0.8174935128631451,0.0095268474693539,154207,949599.0,8713.0,771.0,695096.0,1285.0,103.0,0.3734567901234567,53,0.8119216637759729,16639.32,4.104825340438129,4053.6,0.1481809706860635,2296.6,0.781135207205246,2940.0800000000004
500787,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,de,2026-01-22,drama,new season,Order now,Exclusive tonight,Start free today,blue,excited,0,0.218,33,0.703,0.748,0.201,0.909,0.858,0,1,0,0,0,1,assets/creative_500787.png,stable,,54,26240.66,6187820,30084,2915,66473.28,0.004861809167041,0.0968953596596197,0.4710867478368795,2.533216771224504,0.009875056262190141,0.0018493896115896794,-0.8127211063423843,0.0009731275109607082,0.00016170929289403165,-0.8338251759685777,0.0101267259258816,155736,959792.0,9478.0,934.0,779176.0,1441.0,126.0,0.537962962962963,54,0.9731275109607082,21613.37,5.31407925373538,4067.1899999999996,0.16170929289403166,2833.42,0.8744529692428292,3240.22
500788,20131,NeonCast,NeonCast Stream,entertainment,rewarded_video,360,640,de,2026-01-19,celebrity,new season,Order now,Stream the hype,New hits every week,black,adventurous,15,0.658,63,0.743,0.25,0.246,0.581,0.604,2,0,0,0,0,1,assets/creative_500788.png,stable,,57,27226.43,4188548,23487,2323,52453.0,0.005607432456307,0.0989057776642397,0.5546074677907475,1.9265471088203632,0.010298775389493118,0.0018315732939170192,-0.8221562055052096,0.0010622786692921005,0.00017443555180162088,-0.8357911564600424,0.0104675894955316,234963,919721.0,9472.0,977.0,435691.0,798.0,76.0,0.5753086419753086,57,1.0622786692921005,21973.59,3.6120395895078925,6083.43,0.17443555180162088,1781.81,0.6288704184093035,2833.35
500789,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,it,2026-01-21,celebrity,exclusive,Order now,A new season drops,Cancel anytime,black,playful,0,0.702,71,0.693,0.23,0.592,0.712,0.36,0,2,0,0,0,1,assets/creative_500789.png,stable,,55,26940.24,6321923,25057,2226,50729.17,0.0039635092043987,0.0888374506126032,0.3521080531983702,1.8830259121670776,0.008429356321687453,0.0017534532159301029,-0.791982548961807,0.000755683408226396,0.00012702387001136667,-0.8319086159248962,0.0086300724519964,202643,1061291.0,8946.0,802.0,763636.0,1339.0,97.0,0.3145061728395062,55,0.755683408226396,18344.859999999997,4.052312674370058,4527.01,0.12702387001136667,2222.2599999999998,0.6829065922584293,3254.12
500790,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,pt,2026-01-31,celebrity,exclusive,Claim reward,Watch what’s trending,Start free today,purple,calm,0,0.472,32,0.826,0.477,0.588,0.519,0.614,4,0,0,0,0,0,assets/creative_500790.png,stable,,45,21821.44,5124863,23512,2113,47993.99,0.0045878299576008,0.089869003062266,0.4123037045087839,2.199396098515955,0.008885642991905545,0.001799940044520133,-0.7974327748526692,0.0007936218124277281,0.0001518021724294088,-0.8087222779764098,0.0092337252743207,146874,821550.0,7300.0,652.0,783915.0,1411.0,119.0,0.45,45,0.7936218124277281,15152.63,4.305837588694804,3519.09,0.1518021724294088,2573.3900000000003,0.7721891981911967,3332.59
500791,20131,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,de,2026-01-19,drama,new season,Watch now,Watch what’s trending,Cancel anytime,purple,adventurous,5,0.152,42,0.709,0.5,0.266,0.55,0.448,4,2,0,0,0,1,assets/creative_500791.png,stable,,57,30320.41,5716403,23957,2219,50179.0,0.0041909221585671,0.0926242851776098,0.3881811691722924,1.6549578320345932,0.008530933081612908,0.0017953578767941631,-0.7895473027840558,0.0008079785524136787,0.00015293199305433866,-0.8107227071838924,0.0088962184083875,322709,1272311.0,10854.0,1028.0,627730.0,1127.0,96.0,0.3219135802469136,57,0.8079785524136787,23007.309999999998,3.45389761096249,6661.26,0.15293199305433866,2146.04,0.6392179406604732,3357.29
500792,20132,GlitchWave,GlitchWave Rush,gaming,interstitial,360,640,de,2026-01-25,reward,new collection,Get offer,Level up today,Free rewards for new players,blue,excited,0,0.465,66,0.714,0.538,0.308,0.729,0.597,1,2,0,0,1,0,assets/creative_500792.png,stable,,38,16277.64,2939229,27428,5017,28105.09,0.0093316988911037,0.1829152690681056,1.706910213528786,1.7266071740129405,0.014385462951558962,0.004913789547498247,-0.658419783635414,0.002628113423842503,0.0009212281208321303,-0.6494717037420613,0.0150307574873153,100136,527755.0,7592.0,1387.0,581832.0,2859.0,536.0,0.7287037037037036,38,2.628113423842503,8077.889999999999,2.6934110892158722,2999.13,0.9212281208321302,2941.4099999999994,0.9237574508978762,3184.18
500793,20132,GlitchWave,GlitchWave Rush,gaming,interstitial,360,640,ja,2026-01-22,fantasy,competition,Try for free,Win epic rewards,Free rewards for new players,blue,adventurous,8,0.325,42,0.828,0.312,0.626,0.571,1.0,1,1,0,0,1,1,assets/creative_500793.png,fatigued,12.0,41,19918.15,3557237,26765,5037,28664.45,0.0075240980570032,0.1881935363347655,1.4159866210769765,1.4391120661306396,0.01314646633956054,0.002329533049182195,-0.8228015811235807,0.0025409136622680036,0.00046894430574409313,-0.8154426446251164,0.0135338527803319,294456,1050016.0,13804.0,2668.0,526715.0,1227.0,247.0,0.6509259259259259,41,2.5409136622680037,15477.320000000002,2.6375756005869113,5868.01,0.4689443057440931,1401.8600000000004,0.47301647287475634,2963.66
